pair,episode_id,regime,start,end,days
BTC/USDT,57,BEAR,2022-02-28T00:00:00Z,2022-02-28T00:00:00Z,1
BTC/USDT,58,TRANSITION,2022-03-01T00:00:00Z,2022-03-03T00:00:00Z,3
BTC/USDT,59,SIDEWAYS,2022-03-04T00:00:00Z,2022-03-06T00:00:00Z,3
BTC/USDT,60,TRANSITION,2022-03-07T00:00:00Z,2022-03-09T00:00:00Z,3
BTC/USDT,61,SIDEWAYS,2022-03-10T00:00:00Z,2022-03-28T00:00:00Z,19
BTC/USDT,62,TRANSITION,2022-03-29T00:00:00Z,2022-04-08T00:00:00Z,11
BTC/USDT,63,SIDEWAYS,2022-04-09T00:00:00Z,2022-04-22T00:00:00Z,14
BTC/USDT,64,TRANSITION,2022-04-23T00:00:00Z,2022-04-27T00:00:00Z,5
BTC/USDT,65,BEAR,2022-04-28T00:00:00Z,2022-05-30T00:00:00Z,33
BTC/USDT,66,BULL,2022-05-31T00:00:00Z,2022-06-01T00:00:00Z,2
BTC/USDT,67,BEAR,2022-06-02T00:00:00Z,2022-06-06T00:00:00Z,5
BTC/USDT,68,BULL,2022-06-07T00:00:00Z,2022-06-07T00:00:00Z,1
BTC/USDT,69,BEAR,2022-06-08T00:00:00Z,2022-06-08T00:00:00Z,1
BTC/USDT,70,TRANSITION,2022-06-09T00:00:00Z,2022-06-13T00:00:00Z,5
BTC/USDT,71,BEAR,2022-06-14T00:00:00Z,2022-07-08T00:00:00Z,25
BTC/USDT,72,BULL,2022-07-09T00:00:00Z,2022-07-10T00:00:00Z,2
BTC/USDT,73,BEAR,2022-07-11T00:00:00Z,2022-07-18T00:00:00Z,8
BTC/USDT,74,TRANSITION,2022-07-19T00:00:00Z,2022-07-26T00:00:00Z,8
BTC/USDT,75,SIDEWAYS,2022-07-27T00:00:00Z,2022-07-30T00:00:00Z,4
BTC/USDT,76,TRANSITION,2022-07-31T00:00:00Z,2022-08-02T00:00:00Z,3
BTC/USDT,77,SIDEWAYS,2022-08-03T00:00:00Z,2022-08-13T00:00:00Z,11
BTC/USDT,78,TRANSITION,2022-08-14T00:00:00Z,2022-08-25T00:00:00Z,12
BTC/USDT,79,SIDEWAYS,2022-08-26T00:00:00Z,2022-08-26T00:00:00Z,1
BTC/USDT,80,TRANSITION,2022-08-27T00:00:00Z,2022-09-06T00:00:00Z,11
BTC/USDT,81,BEAR,2022-09-07T00:00:00Z,2022-09-09T00:00:00Z,3
BTC/USDT,82,BULL,2022-09-10T00:00:00Z,2022-09-11T00:00:00Z,2
BTC/USDT,83,TRANSITION,2022-09-12T00:00:00Z,2022-09-24T00:00:00Z,13
BTC/USDT,84,BEAR,2022-09-25T00:00:00Z,2022-09-28T00:00:00Z,4
BTC/USDT,85,TRANSITION,2022-09-29T00:00:00Z,2022-10-02T00:00:00Z,4
BTC/USDT,86,SIDEWAYS,2022-10-03T00:00:00Z,2022-11-08T00:00:00Z,37
BTC/USDT,87,TRANSITION,2022-11-09T00:00:00Z,2022-11-10T00:00:00Z,2
BTC/USDT,88,BEAR,2022-11-11T00:00:00Z,2022-12-13T00:00:00Z,33
BTC/USDT,89,TRANSITION,2022-12-14T00:00:00Z,2022-12-21T00:00:00Z,8
BTC/USDT,90,SIDEWAYS,2022-12-22T00:00:00Z,2023-01-12T00:00:00Z,22
BTC/USDT,91,TRANSITION,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,1
BTC/USDT,92,BULL,2023-01-14T00:00:00Z,2023-03-03T00:00:00Z,49
BTC/USDT,93,BEAR,2023-03-04T00:00:00Z,2023-03-05T00:00:00Z,2
BTC/USDT,94,TRANSITION,2023-03-06T00:00:00Z,2023-03-16T00:00:00Z,11
BTC/USDT,95,BULL,2023-03-17T00:00:00Z,2023-04-21T00:00:00Z,36
BTC/USDT,96,BEAR,2023-04-22T00:00:00Z,2023-04-26T00:00:00Z,5
BTC/USDT,97,BULL,2023-04-27T00:00:00Z,2023-04-29T00:00:00Z,3
BTC/USDT,98,TRANSITION,2023-04-30T00:00:00Z,2023-04-30T00:00:00Z,1
BTC/USDT,99,BULL,2023-05-01T00:00:00Z,2023-05-01T00:00:00Z,1
BTC/USDT,100,TRANSITION,2023-05-02T00:00:00Z,2023-05-04T00:00:00Z,3
BTC/USDT,101,SIDEWAYS,2023-05-05T00:00:00Z,2023-05-13T00:00:00Z,9
BTC/USDT,102,TRANSITION,2023-05-14T00:00:00Z,2023-05-24T00:00:00Z,11
BTC/USDT,103,BEAR,2023-05-25T00:00:00Z,2023-05-28T00:00:00Z,4
BTC/USDT,104,BULL,2023-05-29T00:00:00Z,2023-05-29T00:00:00Z,1
BTC/USDT,105,TRANSITION,2023-05-30T00:00:00Z,2023-06-03T00:00:00Z,5
BTC/USDT,106,SIDEWAYS,2023-06-04T00:00:00Z,2023-06-06T00:00:00Z,3
BTC/USDT,107,TRANSITION,2023-06-07T00:00:00Z,2023-06-12T00:00:00Z,6
BTC/USDT,108,BEAR,2023-06-13T00:00:00Z,2023-06-19T00:00:00Z,7
BTC/USDT,109,TRANSITION,2023-06-20T00:00:00Z,2023-06-21T00:00:00Z,2
BTC/USDT,110,BULL,2023-06-22T00:00:00Z,2023-07-26T00:00:00Z,35
BTC/USDT,111,TRANSITION,2023-07-27T00:00:00Z,2023-07-30T00:00:00Z,4
BTC/USDT,112,SIDEWAYS,2023-07-31T00:00:00Z,2023-08-19T00:00:00Z,20
BTC/USDT,113,TRANSITION,2023-08-20T00:00:00Z,2023-08-21T00:00:00Z,2
BTC/USDT,114,BEAR,2023-08-22T00:00:00Z,2023-08-29T00:00:00Z,8
BTC/USDT,115,BULL,2023-08-30T00:00:00Z,2023-08-31T00:00:00Z,2
BTC/USDT,116,BEAR,2023-09-01T00:00:00Z,2023-09-09T00:00:00Z,9
BTC/USDT,117,TRANSITION,2023-09-10T00:00:00Z,2023-09-16T00:00:00Z,7
BTC/USDT,118,SIDEWAYS,2023-09-17T00:00:00Z,2023-10-04T00:00:00Z,18
BTC/USDT,119,TRANSITION,2023-10-05T00:00:00Z,2023-10-07T00:00:00Z,3
BTC/USDT,120,BULL,2023-10-08T00:00:00Z,2023-10-11T00:00:00Z,4
BTC/USDT,121,TRANSITION,2023-10-12T00:00:00Z,2023-10-14T00:00:00Z,3
BTC/USDT,122,SIDEWAYS,2023-10-15T00:00:00Z,2023-10-16T00:00:00Z,2
BTC/USDT,123,TRANSITION,2023-10-17T00:00:00Z,2023-10-18T00:00:00Z,2
BTC/USDT,124,BULL,2023-10-19T00:00:00Z,2023-12-26T00:00:00Z,69
BTC/USDT,125,BEAR,2023-12-27T00:00:00Z,2023-12-28T00:00:00Z,2
BTC/USDT,126,TRANSITION,2023-12-29T00:00:00Z,2024-01-05T00:00:00Z,8
BTC/USDT,127,SIDEWAYS,2024-01-06T00:00:00Z,2024-01-23T00:00:00Z,18
BTC/USDT,128,TRANSITION,2024-01-24T00:00:00Z,2024-01-29T00:00:00Z,6
BTC/USDT,129,SIDEWAYS,2024-01-30T00:00:00Z,2024-02-12T00:00:00Z,14
BTC/USDT,130,TRANSITION,2024-02-13T00:00:00Z,2024-02-14T00:00:00Z,2
BTC/USDT,131,BULL,2024-02-15T00:00:00Z,2024-03-19T00:00:00Z,34
BTC/USDT,132,BEAR,2024-03-20T00:00:00Z,2024-03-25T00:00:00Z,6
BTC/USDT,133,BULL,2024-03-26T00:00:00Z,2024-03-30T00:00:00Z,5
BTC/USDT,134,TRANSITION,2024-03-31T00:00:00Z,2024-04-05T00:00:00Z,6
BTC/USDT,135,SIDEWAYS,2024-04-06T00:00:00Z,2024-04-17T00:00:00Z,12
BTC/USDT,136,TRANSITION,2024-04-18T00:00:00Z,2024-04-30T00:00:00Z,13
BTC/USDT,137,BEAR,2024-05-01T00:00:00Z,2024-05-07T00:00:00Z,7
BTC/USDT,138,TRANSITION,2024-05-08T00:00:00Z,2024-05-14T00:00:00Z,7
BTC/USDT,139,SIDEWAYS,2024-05-15T00:00:00Z,2024-05-18T00:00:00Z,4
BTC/USDT,140,TRANSITION,2024-05-19T00:00:00Z,2024-05-31T00:00:00Z,13
BTC/USDT,141,SIDEWAYS,2024-06-01T00:00:00Z,2024-06-04T00:00:00Z,4
BTC/USDT,142,TRANSITION,2024-06-05T00:00:00Z,2024-06-12T00:00:00Z,8
BTC/USDT,143,SIDEWAYS,2024-06-13T00:00:00Z,2024-06-21T00:00:00Z,9
BTC/USDT,144,TRANSITION,2024-06-22T00:00:00Z,2024-06-25T00:00:00Z,4
BTC/USDT,145,BEAR,2024-06-26T00:00:00Z,2024-07-15T00:00:00Z,20
BTC/USDT,146,BULL,2024-07-16T00:00:00Z,2024-07-27T00:00:00Z,12
BTC/USDT,147,TRANSITION,2024-07-28T00:00:00Z,2024-07-29T00:00:00Z,2
BTC/USDT,148,BULL,2024-07-30T00:00:00Z,2024-07-30T00:00:00Z,1
BTC/USDT,149,TRANSITION,2024-07-31T00:00:00Z,2024-08-06T00:00:00Z,7
BTC/USDT,150,BEAR,2024-08-07T00:00:00Z,2024-08-21T00:00:00Z,15
BTC/USDT,151,TRANSITION,2024-08-22T00:00:00Z,2024-08-29T00:00:00Z,8
BTC/USDT,152,SIDEWAYS,2024-08-30T00:00:00Z,2024-09-01T00:00:00Z,3
BTC/USDT,153,TRANSITION,2024-09-02T00:00:00Z,2024-09-08T00:00:00Z,7
BTC/USDT,154,BEAR,2024-09-09T00:00:00Z,2024-09-10T00:00:00Z,2
BTC/USDT,155,TRANSITION,2024-09-11T00:00:00Z,2024-09-15T00:00:00Z,5
BTC/USDT,156,SIDEWAYS,2024-09-16T00:00:00Z,2024-09-26T00:00:00Z,11
BTC/USDT,157,TRANSITION,2024-09-27T00:00:00Z,2024-10-05T00:00:00Z,9
BTC/USDT,158,SIDEWAYS,2024-10-06T00:00:00Z,2024-10-20T00:00:00Z,15
BTC/USDT,159,TRANSITION,2024-10-21T00:00:00Z,2024-10-25T00:00:00Z,5
BTC/USDT,160,SIDEWAYS,2024-10-26T00:00:00Z,2024-10-29T00:00:00Z,4
BTC/USDT,161,TRANSITION,2024-10-30T00:00:00Z,2024-11-09T00:00:00Z,11
BTC/USDT,162,BULL,2024-11-10T00:00:00Z,2024-12-20T00:00:00Z,41
BTC/USDT,163,BEAR,2024-12-21T00:00:00Z,2025-01-02T00:00:00Z,13
BTC/USDT,164,TRANSITION,2025-01-03T00:00:00Z,2025-01-05T00:00:00Z,3
BTC/USDT,165,SIDEWAYS,2025-01-06T00:00:00Z,2025-02-05T00:00:00Z,31
BTC/USDT,166,TRANSITION,2025-02-06T00:00:00Z,2025-02-09T00:00:00Z,4
BTC/USDT,167,BEAR,2025-02-10T00:00:00Z,2025-03-24T00:00:00Z,43
BTC/USDT,168,BULL,2025-03-25T00:00:00Z,2025-03-26T00:00:00Z,2
BTC/USDT,169,BEAR,2025-03-27T00:00:00Z,2025-03-27T00:00:00Z,1
BTC/USDT,170,TRANSITION,2025-03-28T00:00:00Z,2025-04-03T00:00:00Z,7
BTC/USDT,171,SIDEWAYS,2025-04-04T00:00:00Z,2025-04-25T00:00:00Z,22
BTC/USDT,172,TRANSITION,2025-04-26T00:00:00Z,2025-04-27T00:00:00Z,2
BTC/USDT,173,BULL,2025-04-28T00:00:00Z,2025-05-30T00:00:00Z,33
BTC/USDT,174,BEAR,2025-05-31T00:00:00Z,2025-06-01T00:00:00Z,2
BTC/USDT,175,TRANSITION,2025-06-02T00:00:00Z,2025-06-04T00:00:00Z,3
BTC/USDT,176,SIDEWAYS,2025-06-05T00:00:00Z,2025-07-13T00:00:00Z,39
BTC/USDT,177,TRANSITION,2025-07-14T00:00:00Z,2025-07-16T00:00:00Z,3
BTC/USDT,178,BULL,2025-07-17T00:00:00Z,2025-07-30T00:00:00Z,14
BTC/USDT,179,TRANSITION,2025-07-31T00:00:00Z,2025-08-06T00:00:00Z,7
BTC/USDT,180,SIDEWAYS,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,7
BTC/USDT,181,TRANSITION,2025-08-14T00:00:00Z,2025-08-20T00:00:00Z,7
BTC/USDT,182,SIDEWAYS,2025-08-21T00:00:00Z,2025-09-01T00:00:00Z,12
BTC/USDT,183,TRANSITION,2025-09-02T00:00:00Z,2025-09-02T00:00:00Z,1
BTC/USDT,184,SIDEWAYS,2025-09-03T00:00:00Z,2025-10-02T00:00:00Z,30
BTC/USDT,185,TRANSITION,2025-10-03T00:00:00Z,2025-10-05T00:00:00Z,3
BTC/USDT,186,BULL,2025-10-06T00:00:00Z,2025-10-10T00:00:00Z,5
BTC/USDT,187,BEAR,2025-10-11T00:00:00Z,2025-10-26T00:00:00Z,16
BTC/USDT,188,BULL,2025-10-27T00:00:00Z,2025-10-27T00:00:00Z,1
BTC/USDT,189,TRANSITION,2025-10-28T00:00:00Z,2025-11-06T00:00:00Z,10
BTC/USDT,190,BEAR,2025-11-07T00:00:00Z,2025-12-22T00:00:00Z,46
BTC/USDT,191,TRANSITION,2025-12-23T00:00:00Z,2025-12-28T00:00:00Z,6
BTC/USDT,192,SIDEWAYS,2025-12-29T00:00:00Z,2026-01-05T00:00:00Z,8
BTC/USDT,193,TRANSITION,2026-01-06T00:00:00Z,2026-01-12T00:00:00Z,7
BTC/USDT,194,BULL,2026-01-13T00:00:00Z,2026-01-20T00:00:00Z,8
BTC/USDT,195,BEAR,2026-01-21T00:00:00Z,2026-01-28T00:00:00Z,8
BTC/USDT,196,TRANSITION,2026-01-29T00:00:00Z,2026-01-30T00:00:00Z,2
BTC/USDT,197,BEAR,2026-01-31T00:00:00Z,2026-03-04T00:00:00Z,33
BTC/USDT,198,BULL,2026-03-05T00:00:00Z,2026-03-06T00:00:00Z,2
BTC/USDT,199,BEAR,2026-03-07T00:00:00Z,2026-03-10T00:00:00Z,4
BTC/USDT,200,BULL,2026-03-11T00:00:00Z,2026-03-19T00:00:00Z,9
BTC/USDT,201,TRANSITION,2026-03-20T00:00:00Z,2026-03-23T00:00:00Z,4
BTC/USDT,202,SIDEWAYS,2026-03-24T00:00:00Z,2026-04-22T00:00:00Z,30
BTC/USDT,203,TRANSITION,2026-04-23T00:00:00Z,2026-04-27T00:00:00Z,5
BTC/USDT,204,BULL,2026-04-28T00:00:00Z,2026-04-29T00:00:00Z,2
BTC/USDT,205,TRANSITION,2026-04-30T00:00:00Z,2026-05-03T00:00:00Z,4
BTC/USDT,206,BULL,2026-05-04T00:00:00Z,2026-05-18T00:00:00Z,15
BTC/USDT,207,BEAR,2026-05-19T00:00:00Z,2026-05-19T00:00:00Z,1
BTC/USDT,208,TRANSITION,2026-05-20T00:00:00Z,2026-05-24T00:00:00Z,5
BTC/USDT,209,SIDEWAYS,2026-05-25T00:00:00Z,2026-05-27T00:00:00Z,3
BTC/USDT,210,TRANSITION,2026-05-28T00:00:00Z,2026-05-31T00:00:00Z,4
BTC/USDT,211,BEAR,2026-06-01T00:00:00Z,2026-07-12T00:00:00Z,42
BTC/USDT,212,TRANSITION,2026-07-13T00:00:00Z,2026-08-07T00:00:00Z,26
BTC/USDT,213,SIDEWAYS,2026-08-08T00:00:00Z,2026-08-20T00:00:00Z,13
DASH/USDT,1,BEAR,2020-03-01T00:00:00Z,2020-04-06T00:00:00Z,37
DASH/USDT,2,TRANSITION,2020-04-07T00:00:00Z,2020-04-13T00:00:00Z,7
DASH/USDT,3,SIDEWAYS,2020-04-14T00:00:00Z,2020-04-25T00:00:00Z,12
DASH/USDT,4,TRANSITION,2020-04-26T00:00:00Z,2020-04-30T00:00:00Z,5
DASH/USDT,5,BULL,2020-05-01T00:00:00Z,2020-05-07T00:00:00Z,7
DASH/USDT,6,TRANSITION,2020-05-08T00:00:00Z,2020-05-18T00:00:00Z,11
DASH/USDT,7,SIDEWAYS,2020-05-19T00:00:00Z,2020-06-15T00:00:00Z,28
DASH/USDT,8,TRANSITION,2020-06-16T00:00:00Z,2020-06-20T00:00:00Z,5
DASH/USDT,9,BEAR,2020-06-21T00:00:00Z,2020-06-24T00:00:00Z,4
DASH/USDT,10,TRANSITION,2020-06-25T00:00:00Z,2020-07-02T00:00:00Z,8
DASH/USDT,11,BEAR,2020-07-03T00:00:00Z,2020-07-07T00:00:00Z,5
DASH/USDT,12,TRANSITION,2020-07-08T00:00:00Z,2020-07-16T00:00:00Z,9
DASH/USDT,13,SIDEWAYS,2020-07-17T00:00:00Z,2020-07-27T00:00:00Z,11
DASH/USDT,14,TRANSITION,2020-07-28T00:00:00Z,2020-07-29T00:00:00Z,2
DASH/USDT,15,BULL,2020-07-30T00:00:00Z,2020-08-27T00:00:00Z,29
DASH/USDT,16,BEAR,2020-08-28T00:00:00Z,2020-08-29T00:00:00Z,2
DASH/USDT,17,BULL,2020-08-30T00:00:00Z,2020-08-31T00:00:00Z,2
DASH/USDT,18,TRANSITION,2020-09-01T00:00:00Z,2020-09-04T00:00:00Z,4
DASH/USDT,19,BEAR,2020-09-05T00:00:00Z,2020-09-11T00:00:00Z,7
DASH/USDT,20,TRANSITION,2020-09-12T00:00:00Z,2020-09-22T00:00:00Z,11
DASH/USDT,21,BEAR,2020-09-23T00:00:00Z,2020-10-11T00:00:00Z,19
DASH/USDT,22,BULL,2020-10-12T00:00:00Z,2020-10-15T00:00:00Z,4
DASH/USDT,23,TRANSITION,2020-10-16T00:00:00Z,2020-10-22T00:00:00Z,7
DASH/USDT,24,BULL,2020-10-23T00:00:00Z,2020-10-24T00:00:00Z,2
DASH/USDT,25,TRANSITION,2020-10-25T00:00:00Z,2020-10-29T00:00:00Z,5
DASH/USDT,26,SIDEWAYS,2020-10-30T00:00:00Z,2020-11-18T00:00:00Z,20
DASH/USDT,27,TRANSITION,2020-11-19T00:00:00Z,2020-11-23T00:00:00Z,5
DASH/USDT,28,BULL,2020-11-24T00:00:00Z,2020-12-09T00:00:00Z,16
DASH/USDT,29,BEAR,2020-12-10T00:00:00Z,2020-12-11T00:00:00Z,2
DASH/USDT,30,TRANSITION,2020-12-12T00:00:00Z,2020-12-15T00:00:00Z,4
DASH/USDT,31,SIDEWAYS,2020-12-16T00:00:00Z,2020-12-18T00:00:00Z,3
DASH/USDT,32,TRANSITION,2020-12-19T00:00:00Z,2020-12-31T00:00:00Z,13
DASH/USDT,33,SIDEWAYS,2021-01-01T00:00:00Z,2021-01-10T00:00:00Z,10
DASH/USDT,34,TRANSITION,2021-01-11T00:00:00Z,2021-01-11T00:00:00Z,1
DASH/USDT,35,BULL,2021-01-12T00:00:00Z,2021-01-22T00:00:00Z,11
DASH/USDT,36,BEAR,2021-01-23T00:00:00Z,2021-01-23T00:00:00Z,1
DASH/USDT,37,BULL,2021-01-24T00:00:00Z,2021-01-25T00:00:00Z,2
DASH/USDT,38,TRANSITION,2021-01-26T00:00:00Z,2021-01-29T00:00:00Z,4
DASH/USDT,39,SIDEWAYS,2021-01-30T00:00:00Z,2021-02-10T00:00:00Z,12
DASH/USDT,40,TRANSITION,2021-02-11T00:00:00Z,2021-02-12T00:00:00Z,2
DASH/USDT,41,BULL,2021-02-13T00:00:00Z,2021-02-28T00:00:00Z,16
DASH/USDT,42,BEAR,2021-03-01T00:00:00Z,2021-03-03T00:00:00Z,3
DASH/USDT,43,BULL,2021-03-04T00:00:00Z,2021-03-04T00:00:00Z,1
DASH/USDT,44,TRANSITION,2021-03-05T00:00:00Z,2021-03-08T00:00:00Z,4
DASH/USDT,45,SIDEWAYS,2021-03-09T00:00:00Z,2021-04-10T00:00:00Z,33
DASH/USDT,46,TRANSITION,2021-04-11T00:00:00Z,2021-04-14T00:00:00Z,4
DASH/USDT,47,BULL,2021-04-15T00:00:00Z,2021-04-22T00:00:00Z,8
DASH/USDT,48,TRANSITION,2021-04-23T00:00:00Z,2021-04-28T00:00:00Z,6
DASH/USDT,49,SIDEWAYS,2021-04-29T00:00:00Z,2021-05-05T00:00:00Z,7
DASH/USDT,50,TRANSITION,2021-05-06T00:00:00Z,2021-05-07T00:00:00Z,2
DASH/USDT,51,BULL,2021-05-08T00:00:00Z,2021-05-17T00:00:00Z,10
DASH/USDT,52,BEAR,2021-05-18T00:00:00Z,2021-07-19T00:00:00Z,63
DASH/USDT,53,BULL,2021-07-20T00:00:00Z,2021-09-07T00:00:00Z,50
DASH/USDT,54,BEAR,2021-09-08T00:00:00Z,2021-09-17T00:00:00Z,10
DASH/USDT,55,TRANSITION,2021-09-18T00:00:00Z,2021-09-22T00:00:00Z,5
DASH/USDT,56,BEAR,2021-09-23T00:00:00Z,2021-10-05T00:00:00Z,13
DASH/USDT,57,TRANSITION,2021-10-06T00:00:00Z,2021-10-09T00:00:00Z,4
DASH/USDT,58,SIDEWAYS,2021-10-10T00:00:00Z,2021-11-12T00:00:00Z,34
DASH/USDT,59,TRANSITION,2021-11-13T00:00:00Z,2021-11-15T00:00:00Z,3
DASH/USDT,60,BULL,2021-11-16T00:00:00Z,2021-11-17T00:00:00Z,2
DASH/USDT,61,TRANSITION,2021-11-18T00:00:00Z,2021-11-21T00:00:00Z,4
DASH/USDT,62,SIDEWAYS,2021-11-22T00:00:00Z,2021-12-04T00:00:00Z,13
DASH/USDT,63,TRANSITION,2021-12-05T00:00:00Z,2021-12-06T00:00:00Z,2
DASH/USDT,64,BEAR,2021-12-07T00:00:00Z,2022-01-02T00:00:00Z,27
DASH/USDT,65,TRANSITION,2022-01-03T00:00:00Z,2022-01-11T00:00:00Z,9
DASH/USDT,66,SIDEWAYS,2022-01-12T00:00:00Z,2022-01-23T00:00:00Z,12
DASH/USDT,67,TRANSITION,2022-01-24T00:00:00Z,2022-01-25T00:00:00Z,2
DASH/USDT,68,BEAR,2022-01-26T00:00:00Z,2022-02-07T00:00:00Z,13
DASH/USDT,69,BULL,2022-02-08T00:00:00Z,2022-02-09T00:00:00Z,2
DASH/USDT,70,TRANSITION,2022-02-10T00:00:00Z,2022-02-14T00:00:00Z,5
DASH/USDT,71,SIDEWAYS,2022-02-15T00:00:00Z,2022-02-26T00:00:00Z,12
DASH/USDT,72,TRANSITION,2022-02-27T00:00:00Z,2022-03-03T00:00:00Z,5
DASH/USDT,73,SIDEWAYS,2022-03-04T00:00:00Z,2022-03-04T00:00:00Z,1
DASH/USDT,74,TRANSITION,2022-03-05T00:00:00Z,2022-03-10T00:00:00Z,6
DASH/USDT,75,SIDEWAYS,2022-03-11T00:00:00Z,2022-03-23T00:00:00Z,13
DASH/USDT,76,TRANSITION,2022-03-24T00:00:00Z,2022-03-26T00:00:00Z,3
DASH/USDT,77,BULL,2022-03-27T00:00:00Z,2022-04-07T00:00:00Z,12
DASH/USDT,78,BEAR,2022-04-08T00:00:00Z,2022-04-14T00:00:00Z,7
DASH/USDT,79,TRANSITION,2022-04-15T00:00:00Z,2022-04-18T00:00:00Z,4
DASH/USDT,80,SIDEWAYS,2022-04-19T00:00:00Z,2022-04-24T00:00:00Z,6
DASH/USDT,81,TRANSITION,2022-04-25T00:00:00Z,2022-04-28T00:00:00Z,4
DASH/USDT,82,BEAR,2022-04-29T00:00:00Z,2022-06-26T00:00:00Z,59
DASH/USDT,83,BULL,2022-06-27T00:00:00Z,2022-06-27T00:00:00Z,1
DASH/USDT,84,BEAR,2022-06-28T00:00:00Z,2022-06-28T00:00:00Z,1
DASH/USDT,85,TRANSITION,2022-06-29T00:00:00Z,2022-07-02T00:00:00Z,4
DASH/USDT,86,BEAR,2022-07-03T00:00:00Z,2022-07-06T00:00:00Z,4
DASH/USDT,87,TRANSITION,2022-07-07T00:00:00Z,2022-07-17T00:00:00Z,11
DASH/USDT,88,SIDEWAYS,2022-07-18T00:00:00Z,2022-08-11T00:00:00Z,25
DASH/USDT,89,TRANSITION,2022-08-12T00:00:00Z,2022-08-21T00:00:00Z,10
DASH/USDT,90,SIDEWAYS,2022-08-22T00:00:00Z,2022-10-21T00:00:00Z,61
DASH/USDT,91,TRANSITION,2022-10-22T00:00:00Z,2022-10-28T00:00:00Z,7
DASH/USDT,92,SIDEWAYS,2022-10-29T00:00:00Z,2022-11-10T00:00:00Z,13
DASH/USDT,93,TRANSITION,2022-11-11T00:00:00Z,2022-11-13T00:00:00Z,3
DASH/USDT,94,BEAR,2022-11-14T00:00:00Z,2022-11-23T00:00:00Z,10
DASH/USDT,95,BULL,2022-11-24T00:00:00Z,2022-11-28T00:00:00Z,5
DASH/USDT,96,TRANSITION,2022-11-29T00:00:00Z,2022-12-03T00:00:00Z,5
DASH/USDT,97,BULL,2022-12-04T00:00:00Z,2022-12-16T00:00:00Z,13
DASH/USDT,98,BEAR,2022-12-17T00:00:00Z,2022-12-19T00:00:00Z,3
DASH/USDT,99,TRANSITION,2022-12-20T00:00:00Z,2022-12-25T00:00:00Z,6
DASH/USDT,100,SIDEWAYS,2022-12-26T00:00:00Z,2023-01-12T00:00:00Z,18
DASH/USDT,101,TRANSITION,2023-01-13T00:00:00Z,2023-01-15T00:00:00Z,3
DASH/USDT,102,BULL,2023-01-16T00:00:00Z,2023-01-19T00:00:00Z,4
DASH/USDT,103,TRANSITION,2023-01-20T00:00:00Z,2023-01-21T00:00:00Z,2
DASH/USDT,104,BULL,2023-01-22T00:00:00Z,2023-01-25T00:00:00Z,4
DASH/USDT,105,TRANSITION,2023-01-26T00:00:00Z,2023-01-30T00:00:00Z,5
DASH/USDT,106,BULL,2023-01-31T00:00:00Z,2023-03-04T00:00:00Z,33
DASH/USDT,107,BEAR,2023-03-05T00:00:00Z,2023-03-20T00:00:00Z,16
DASH/USDT,108,TRANSITION,2023-03-21T00:00:00Z,2023-03-25T00:00:00Z,5
DASH/USDT,109,SIDEWAYS,2023-03-26T00:00:00Z,2023-04-28T00:00:00Z,34
DASH/USDT,110,TRANSITION,2023-04-29T00:00:00Z,2023-05-05T00:00:00Z,7
DASH/USDT,111,BEAR,2023-05-06T00:00:00Z,2023-05-30T00:00:00Z,25
DASH/USDT,112,TRANSITION,2023-05-31T00:00:00Z,2023-06-08T00:00:00Z,9
DASH/USDT,113,BEAR,2023-06-09T00:00:00Z,2023-06-30T00:00:00Z,22
DASH/USDT,114,BULL,2023-07-01T00:00:00Z,2023-07-03T00:00:00Z,3
DASH/USDT,115,TRANSITION,2023-07-04T00:00:00Z,2023-07-15T00:00:00Z,12
DASH/USDT,116,SIDEWAYS,2023-07-16T00:00:00Z,2023-08-05T00:00:00Z,21
DASH/USDT,117,TRANSITION,2023-08-06T00:00:00Z,2023-08-06T00:00:00Z,1
DASH/USDT,118,SIDEWAYS,2023-08-07T00:00:00Z,2023-08-17T00:00:00Z,11
DASH/USDT,119,TRANSITION,2023-08-18T00:00:00Z,2023-08-19T00:00:00Z,2
DASH/USDT,120,BEAR,2023-08-20T00:00:00Z,2023-09-28T00:00:00Z,40
DASH/USDT,121,TRANSITION,2023-09-29T00:00:00Z,2023-10-04T00:00:00Z,6
DASH/USDT,122,SIDEWAYS,2023-10-05T00:00:00Z,2023-10-13T00:00:00Z,9
DASH/USDT,123,TRANSITION,2023-10-14T00:00:00Z,2023-10-18T00:00:00Z,5
DASH/USDT,124,SIDEWAYS,2023-10-19T00:00:00Z,2023-10-24T00:00:00Z,6
DASH/USDT,125,TRANSITION,2023-10-25T00:00:00Z,2023-10-27T00:00:00Z,3
DASH/USDT,126,BULL,2023-10-28T00:00:00Z,2023-11-16T00:00:00Z,20
DASH/USDT,127,BEAR,2023-11-17T00:00:00Z,2023-11-25T00:00:00Z,9
DASH/USDT,128,TRANSITION,2023-11-26T00:00:00Z,2023-12-03T00:00:00Z,8
DASH/USDT,129,SIDEWAYS,2023-12-04T00:00:00Z,2023-12-08T00:00:00Z,5
DASH/USDT,130,TRANSITION,2023-12-09T00:00:00Z,2023-12-10T00:00:00Z,2
DASH/USDT,131,BULL,2023-12-11T00:00:00Z,2023-12-11T00:00:00Z,1
