strategy,repo,implementation_id,run_profile,provenance,repair_class,eligibility_status,direction,logic,speed,complexity,exit_style,dca,informative,timeframe,stoploss,regime_hypothesis,measured,dropped_at,os_total,os_market,beats_bh,os_trades,indicators
BopTrendStrategy,mlsys-io/PortfolioBench,BopTrendStrategy:626c709bc693,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,roi,False,False,5m,-0.04,bull,True,G2_is_pos,-96.56,346.34,False,12273,ADX|EMA|RSI
BullishEngulfingStrategy,mlsys-io/PortfolioBench,BullishEngulfingStrategy:38b92699708a,spot_long,original,,ineligible,long_only,hybrid,scalp,simple,roi,False,False,5m,-0.04,undetermined,True,G2_is_pos,-96.57,346.34,False,14248,EMA|RSI
CciMeanReversionStrategy,mlsys-io/PortfolioBench,CciMeanReversionStrategy:34fb3f3169da,spot_long,original,,ineligible,long_only,mean_reversion,scalp,simple,roi,False,False,5m,-0.04,range,True,G2_is_pos,-96.58,346.34,False,15244,ATR|CCI|EMA|RSI
ChaikinMoneyFlowStrategy,mlsys-io/PortfolioBench,ChaikinMoneyFlowStrategy:963f862a2764,spot_long,original,,ineligible,long_only,hybrid,scalp,simple,roi,False,False,5m,-0.04,undetermined,True,G2_is_pos,-96.57,346.34,False,15042,ADOSC|EMA|RSI
CompositeScoreStrategy,mlsys-io/PortfolioBench,CompositeScoreStrategy:aaac0d704cb0,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,roi,False,False,5m,-0.05,bull,True,G2_is_pos,-96.59,346.34,False,15092,ADX|EMA|MACD|RSI
CoppockCurveStrategy,mlsys-io/PortfolioBench,CoppockCurveStrategy:1ed0624f28c5,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,roi,False,False,5m,-0.05,bull,True,G2_is_pos,-96.57,346.34,False,13695,EMA|ROC|RSI|WMA
DemaCrossStrategy,mlsys-io/PortfolioBench,DemaCrossStrategy:fc7d71098d70,spot_long,original,,ineligible,long_only,hybrid,scalp,simple,roi,False,False,5m,-0.05,undetermined,True,G2_is_pos,-96.57,346.34,False,13581,DEMA|RSI
DonchianBreakoutStrategy,mlsys-io/PortfolioBench,DonchianBreakoutStrategy:dc7b4020e61f,spot_long,original,,ineligible,long_only,hybrid,scalp,simple,trailing+roi,False,False,5m,-0.05,undetermined,True,G2_is_pos,-96.57,346.34,False,10697,ADX|RSI
EmaCrossStrategy,mlsys-io/PortfolioBench,EmaCrossStrategy:d0fbe1247f19,spot_long,original,,ineligible,long_only,unclear,unknown,simple,roi,False,False,,-99.0,undetermined,False,G0_measured,,,,,
EmaRibbonStrategy,mlsys-io/PortfolioBench,EmaRibbonStrategy:fda28f1a1f9a,spot_long,original,,ineligible,long_only,hybrid,scalp,simple,roi,False,False,5m,-0.05,undetermined,True,G2_is_pos,-96.57,346.34,False,14273,EMA|RSI
FisherTransformStrategy,mlsys-io/PortfolioBench,FisherTransformStrategy:0d6f65831da8,spot_long,original,,ineligible,long_only,hybrid,scalp,simple,roi,False,False,5m,-0.05,undetermined,True,G2_is_pos,-96.57,346.34,False,12611,EMA|RSI
GoldenCrossStrategy,mlsys-io/PortfolioBench,GoldenCrossStrategy:a4766e43da6c,spot_long,original,,ineligible,long_only,hybrid,scalp,simple,roi,False,False,5m,-0.05,undetermined,True,G2_is_pos,-67.37,346.34,False,4736,EMA|RSI
HeikinAshiStrategy,mlsys-io/PortfolioBench,HeikinAshiStrategy:8eedba9514fa,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,roi,False,False,5m,-0.05,bull,True,G2_is_pos,-96.57,346.34,False,13205,ADX|EMA|RSI
HigherHighStrategy,mlsys-io/PortfolioBench,HigherHighStrategy:9105005ff090,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,roi,False,False,5m,-0.05,bull,True,G2_is_pos,-96.6,346.34,False,12859,ADX|EMA|RSI
IchimokuCloudStrategy,mlsys-io/PortfolioBench,IchimokuCloudStrategy:89fe46d5a673,spot_long,original,,ineligible,long_only,unclear,swing,simple,roi,False,False,4h,-99.0,undetermined,True,G6_lookahead,454.67,340.8,True,651,
IchimokuSimpleStrategy,mlsys-io/PortfolioBench,IchimokuSimpleStrategy:b3c90b912066,spot_long,original,,ineligible,long_only,mean_reversion,scalp,simple,roi,False,False,5m,-0.05,range,True,G2_is_pos,-96.57,346.34,False,13938,RSI
KeltnerChannelStrategy,mlsys-io/PortfolioBench,KeltnerChannelStrategy:6570c306ac3e,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,roi,False,False,5m,-0.05,bull,True,G2_is_pos,-96.57,346.34,False,10059,ADX|ATR|EMA|RSI
LinearRegressionStrategy,mlsys-io/PortfolioBench,LinearRegressionStrategy:98800ab5f934,spot_long,original,,ineligible,long_only,hybrid,scalp,simple,roi,False,False,5m,-0.05,undetermined,True,G2_is_pos,-96.58,346.34,False,13386,EMA|RSI
MacdAdxStrategy,mlsys-io/PortfolioBench,MacdAdxStrategy:46b384f18d8c,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,roi,False,False,5m,-99.0,bull,True,G2_is_pos,-96.57,346.34,False,12874,ADX|MACD
MacdZeroCrossStrategy,mlsys-io/PortfolioBench,MacdZeroCrossStrategy:b590a3add24b,spot_long,original,,ineligible,long_only,momentum,scalp,simple,roi,False,False,5m,-0.05,bull,True,G2_is_pos,-96.6,346.34,False,15746,EMA|MACD|RSI
MlpSpeculativeStrategy,mlsys-io/PortfolioBench,MlpSpeculativeStrategy:95cb34966fc9,spot_long,original,,ineligible,long_only,unclear,unknown,simple,roi,False,False,,-0.1,undetermined,False,G0_measured,,,,,
MomentumScoreStrategy,mlsys-io/PortfolioBench,MomentumScoreStrategy:d21460ba0e97,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,roi,False,False,5m,-0.05,bull,True,G2_is_pos,-96.58,346.34,False,13032,ADX|EMA|ROC|RSI
MoneyFlowStrategy,mlsys-io/PortfolioBench,MoneyFlowStrategy:d38048d3a85c,spot_long,original,,ineligible,long_only,mean_reversion,scalp,simple,roi,False,False,5m,-0.04,range,True,G2_is_pos,-96.67,346.34,False,14964,EMA|MFI|RSI
MultiFactorConfluenceStrategy,mlsys-io/PortfolioBench,MultiFactorConfluenceStrategy:676380749bed,spot_long,original,,ineligible,long_only,mean_reversion,swing,simple,trailing+roi,False,False,4h,-0.06,range,True,G2_is_pos,-84.59,340.8,False,4108,MACD|RSI|STOCH
ObvTrendStrategy,mlsys-io/PortfolioBench,ObvTrendStrategy:ff64402b7f36,spot_long,original,,ineligible,long_only,hybrid,scalp,simple,roi,False,False,5m,-0.04,undetermined,True,G2_is_pos,-96.58,346.34,False,12877,EMA|OBV|RSI
ParabolicSarStrategy,mlsys-io/PortfolioBench,ParabolicSarStrategy:4479f5253d31,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,trailing+roi,False,False,5m,-0.05,bull,True,G2_is_pos,-96.57,346.34,False,11196,ADX|EMA|RSI|SAR
PolymarketLogicalArbStrategy,mlsys-io/PortfolioBench,PolymarketLogicalArbStrategy:83ee08e69ba4,spot_long,original,,ineligible,long_only,unclear,swing,moderate,roi,False,True,4h,-0.99,undetermined,False,G0_measured,,,,,
PolymarketMeanReversionStrategy,mlsys-io/PortfolioBench,PolymarketMeanReversionStrategy:6d6e2dbac397,spot_long,original,,ineligible,long_only,unclear,unknown,simple,roi,False,False,,-0.3,undetermined,False,G0_measured,,,,,
PolymarketMomentumStrategy,mlsys-io/PortfolioBench,PolymarketMomentumStrategy:2575d1935f95,spot_long,original,,ineligible,long_only,unclear,unknown,simple,trailing+roi,False,False,,-0.5,undetermined,False,G0_measured,,,,,
PpoMomentumStrategy,mlsys-io/PortfolioBench,PpoMomentumStrategy:fce3a828dd18,spot_long,original,,ineligible,long_only,momentum,scalp,simple,roi,False,False,5m,-0.05,bull,True,G2_is_pos,-96.57,346.34,False,13525,EMA|PPO|RSI
PriceActionCandleStrategy,mlsys-io/PortfolioBench,PriceActionCandleStrategy:51d404e31d59,spot_long,original,,ineligible,long_only,volatility,scalp,simple,trailing+roi,False,False,5m,-0.04,high_vol,True,G2_is_pos,-96.57,346.34,False,13387,BBANDS|EMA|RSI
PriceChannelStrategy,mlsys-io/PortfolioBench,PriceChannelStrategy:4e6971429fb5,spot_long,original,,ineligible,long_only,hybrid,scalp,simple,trailing+roi,False,False,5m,-0.05,undetermined,True,G2_is_pos,-96.58,346.34,False,9507,ADX|RSI
RSI_EMA_strategy,mlsys-io/PortfolioBench,RSI_EMA_strategy:14bbc9a9afab,spot_long,original,,ineligible,long_only,hybrid,scalp,simple,trailing,False,True,5m,-0.05,undetermined,True,G2_is_pos,-74.15,346.34,False,3917,EMA|RSI
RocMomentumStrategy,mlsys-io/PortfolioBench,RocMomentumStrategy:166e223f73c4,spot_long,original,,ineligible,long_only,momentum,scalp,simple,roi,False,False,5m,-0.05,bull,True,G2_is_pos,-96.57,346.34,False,13900,EMA|ROC|RSI
